"species"
"Goeppertia colorata"
"Goeppertia cylindrica"
"Goeppertia dryadica"
"Goeppertia zebrina"
"Goeppertia eichleri"
"Goeppertia fasciata"
"Goeppertia orbifolia"
"Goeppertia fatimae"
"Goeppertia flavescens"
"Goeppertia fragilis"
"Byttneria catalpifolia"
"Goeppertia grazielae"
"Erythroxylum virgultosum"
"Goeppertia makoyana"
"Goeppertia joffilyana"
"Goeppertia longibracteata"
"Goeppertia prolifera"
"Goeppertia mediopicta"
"Cryptarrhena lunata"
"Dimerostemma tenuifolium"
"Ocotea estrellensis"
"Goeppertia monophylla"
"Goeppertia tuberosa"
"Goeppertia oblonga"
"Goeppertia truncata"
"Goeppertia picturata"
"Goeppertia reginae"
"Goeppertia rufibarba"
"Goeppertia sciuroides"
"Goeppertia sellowii"
"Goeppertia singularis"
"Goeppertia sphaerocephala"
"Goeppertia umbrosa"
"Goeppertia vaginata"
"Goeppertia violacea"
"Goeppertia widgrenii"
"Alcantarea pataxoana"
"Jacquemontia bifida"
"Neea alumnorum"
"Pabstiella caraguatatubensis"
"Jacquemontia cataractae"
"Begonia lossiae"
"Begonia aguiabrancensis"
"Begonia fragae"
"Begonia wasshauseniana"
"Begonia pachypoda"
"Cuspidaria lasiantha"
"Amphilophium dusenianum"
"Pombalia atropurpurea"
"Pombalia bigibbosa"
"Pombalia brevicaulis"
"Pombalia calceolaria"
"Pombalia communis"
"Pombalia heterosepala"
"Pombalia oppositifolia"
"Pombalia parviflora"
"Pombalia setigera"
"Pombalia velutina"
"Myriophyllum quitense"
"Proserpinaca palustris"
"Barrosoa viridiflora"
"Bartlettina hemisphaerica"
"Dasycondylus dusenii"
"Ophryosporus organensis"
"Alternanthera flavescens"
"Alternanthera villosa"
"Dichorisandra odorata"
"Dichorisandra nana"
"Rhipsalis flagelliformis"
"Salacia krigsneri"
"Pleroma cleistoflorum"
"Handroanthus parviflorus"
"Erythroxylum sobraleanum"
"Erythroxylum tapacuranum"
"Hiraea hatschbachii"
"Hiraea occhionii"
"Hiraea macrophylla"
"Hiraea reitzii"
"Hiraea restingae"
"Erythroxylum rhodappendiculatum"
"Erythroxylum stenopetalum"
"Pradosia restingae"
"Prepusa dibotrya"
"Philodendron luisae"
"Plantago corvensis"
"Ormosia timboensis"
"Campylocentrum serranum"
"Louisiella elephantipes"
"Lantana ramboi"
"Bothriochloa catharinensis"
"Miconia valentinensis"
"Ancistrotropis arrabidae"
"Ancistrotropis clitorioides"
"Campylocentrum insulare"
"Solanum amorimii"
"Solanum filirhachis"
"Solanum psilophyllum"
"Solanum verticillatum"
"Dichorisandra picta"
"Eugenia cataphyllea"
"Eugenia hispidiflora"
"Xylobium pallidiflorum"
"Coryanthes bahiensis"
"Anathallis heloisae"
"Gomesa novaesae"
"Specklinia viridiflora"
"Eugenia dipetala"
"Myrcia cacuminis"
"Plinia ambivalens"
"Hymenaea fariana"
"Myrcia marianae"
"Daustinia montana"
"Geranium thunbergii"
"Kielmeyera aureovinosa"
"Anathallis paula"
"Neea itanhaensis"
"Anathallis pilipetala"
"Anathallis velvetina"
"Pabstiella acrogenia"
"Pabstiella analoga"
"Pabstiella decurva"
"Pabstiella freyi"
"Pabstiella melior"
"Pabstiella nymphalis"
"Pabstiella osculator"
"Pabstiella quasi"
"Pabstiella savioi"
"Pabstiella lueriana"
"Pabstiella muricatifolia"
"Pabstiella villosisepala"
"Trichocentrum schwambachiae"
"Pabstiella varellae"
"Pabstiella dracula"
"Pabstiella pantherina"
"Pabstiella purpurea"
"Salzmannia arborea"
"Habenaria canastrensis"
"Chiococca insularis"
"Drosera magnifica"
"Drosera latifolia"
"Commelina catharinensis"
"Pouzolzia saxophila"
"Xyris cervii"
"Cattleya cernua"
"Cattleya purpurata"
"Ruellia sceptrum"
"Siderasis albofasciata"
"Campylocentrum brevifolium"
"Campylocentrum paludosum"
"Campylocentrum itatiaiae"
"Campylocentrum schlechterianum"
"Tradescantia seubertiana"
"Epidendrum niveum"
"Epidendrum bothryanthum"
"Epidendrum patentifolium"
"Gomesa psyche"
"Myrcia insigniflora"
"Gomesa roczonii"
"Gomesa terassaniana"
"Syagrus itapebiensis"
"Syagrus ×cipoensis"
"Blumenbachia amana"
"Syagrus insignis"
"Schlumbergera lutea"
"Schlumbergera rosea"
"Schlumbergera gaertneri"
"Votomita guianensis"
"Ranunculus parviflorus"
"Ranunculus catharinensis"
"Physeterostemon aonae"
"Siderasis medusoides"
"Siderasis spectabilis"
"Siderasis zorzanellii"
"Siderasis almeidae"
"Dichorisandra marantoides"
"Dichorisandra bahiensis"
"Dichorisandra leucosepala"
"Tovomita iaspidis"
"Tovomita megantha"
"Buchtienia nitida"
"Hypericum austrobrasiliense"
"Myrcia ferruginosa"
"Dolichandra hispida"
"Conyza neolaxiflora"
"Anemone glazioviana"
"Chresta filicifolia"
"Tradescantia chrysophylla"
"Dioscorea flabellispina"
"Stigmaphyllon mikanifolium"
"Tynanthus espiritosantensis"
"Dyckia divaricata"
"Eugenia ruschiana"
"Cattleya nevesii"
"Vismia atlantica"
"Myriopus villosus"
"Eremanthus praetermissus"
"Eremanthus ovatifolius"
"Mansoa minensis"
"Schaueria calytricha"
"Canavalia reflexiflora"
"Schaueria hirta"
"Schaueria pyramidalis"
"Schaueria thyrsiflora"
"Schaueria spicata"
"Schaueria paranaensis"
"Schaueria litoralis"
"Justicia ilhensis"
"Gurania neei"
"Clematicissus simsiana"
"Asplundia guianensis"
"Clematicissus striata"
"Mikania selloi"
"Tarenaya parviflora"
"Jacquemontia frankeana"
"Jacquemontia glabrescens"
"Neomarica brachypus"
"Brassavola pitengoensis"
"Gomesa alvesiana"
"Gomesa francacesari"
"Cattleya locatellii"
"Melidiscus giganteus"
"Ouratea hemiodonta"
"Standleya glomerulata"
"Bradea borrerioides"
"Myrcia cionei"
"Paepalanthus capixaba"
"Mitracarpus strigosus"
"Mitracarpus polygonifolius"
"Tovomita salimenae"
"Campylocentrum labiakii"
"Peperomia epipremnifolia"
"Peperomia sulbahiensis"
"Trigonia simplex"
"Gesnouinia boehmerioides"
"Convolvulus selloi"
"Psychotria subcacuminalis"
"Celtis clausseniana"
"Sida dubia"
"Ilex pleurostachys"
"Celtis chichape"
"Celtis spinosissima"
"Justicia citrina"
"Croton hilarii"
"Ouratea nitida"
"Lamanonia speciosa"
"Matayba leucodictya"
"Justicia dusenii"
"Tovomita riedeliana"
"Psychotria beskeana"
"Frangula chrysophylla"
"Sida ciliaris"
"Terminalia riedelii"
"Phyllanthus lasiogynus"
"Sida riedelii"
"Ayenia glabrescens"
"Hypericum cordiforme"
"Quiina glaziovii"
"Oxalis decipiens"
"Dioscorea hederifolia"
"Oxalis ovata"
"Maxillaria neowiedii"
"Chondrodendron platyphyllum"
"Dioscorea microbotrya"
"Portulaca thellusonii"
"Linum organense"
"Portulaca cryptopetala"
"Portulaca papulifera"
"Ilex cuiabensis"
"Moquilea salzmannii"
"Hiraea gaudichaudiana"
"Hibiscus striatus"
"Linum palustre"
"Sida angulata"
"Miltonia ×castanea"
"Celosia longifolia"
"Paepalanthus albovaginatus"
"Dorstenia pernambucana"
"Pilea maximiliani"
"Sida lapaensis"
"Sinningia velutina"
"Erythroxylum riparium"
"Justicia dianthera"
"Spondias admirabilis"
"Spondias expeditionaria"
"Sinningia bragae"
"Anthurium cronembergerae"
"Anthurium mucuri"
"Besleria aurea"
"Besleria brevicalyx"
"Besleria diabolica"
"Paubrasilia echinata"
"Pseuderanthemum albiflorum"
"Guarea anomala"
"Mollinedia dolichotricha"
"Guarea gracilis"
"Amorimia andersonii"
"Amorimia coriacea"
"Anchietea ballardii"
"Epidendrum campos"
"Modiolastrum lateritium"
"Pleroma arboreum"
"Pleroma asperius"
"Pleroma australe"
"Pleroma benthamianum"
"Pleroma clidemioides"
"Pleroma collinum"
"Pleroma echinatum"
"Macradenia grandiflora"
"Acanthocladus dichromus"
"Myrcia cataphyllata"
"Myrcia costeira"
"Neomarica sergipensis"
"Neomarica castaneomaculata"
"Neomarica involuta"
"Epidendrum erectum"
"Matayba livescens"
"Mollinedia puberula"
"Acaena myriophylla"
"Aristolochia zebrina"
"Aristolochia brunneomaculata"
"Hypoxis atlantica"
"Myrcia obversa"
"Myrcia sucrei"
"Myrcia neuwiedeana"
"Myrcia neoglabra"
"Myrcia neodimorpha"
"Myrcia neoestrellensis"
"Pleroma elegans"
"Pleroma fissinervium"
"Pleroma fothergillii"
"Pleroma foveolatum"
"Pleroma frigidulum"
"Pleroma gaudichaudianum"
"Pleroma granulosum"
"Pleroma heteromallum"
"Pleroma hospitum"
"Pleroma langsdorffianum"
"Pleroma lhotskyanum"
"Pleroma macrochiton"
"Pleroma martiale"
"Pleroma maximilianum"
"Pleroma molle"
"Pleroma mutabile"
"Pleroma raddianum"
"Pleroma salviifolium"
"Pleroma scaberrimum"
"Pleroma semidecandrum"
"Pleroma thereminianum"
"Pleroma trichopodum"
"Pleroma urceolare"
"Pleroma vimineum"
"Pleroma virgatum"
"Piper aghaense"
"Begonia elianeae"
"Hexasepalum apiculatum"
"Hexasepalum radula"
"Hexasepalum sarmentosum"
"Hexasepalum teres"
"Uleiorchis prataensis"
"Adenocalymma apetiolatum"
"Piper bicorne"
"Merostachys ximenae"
"Plantago napiformis"
"Plantago pretoana"
"Plantago humboldtiana"
"Plantago hatschbachiana"
"Anemopaegma nebulosum"
"Pleroma cecilianum"
"Myrcia longipaniculata"
"Myrcia congestiflora"
"Myrcia ruschii"
"Myrcia espiritosantensis"
"Merostachys espessa"
"Merostachys fimbriolaminata"
"Myrcia serrana"
"Myrcia pulvinata"
"Pouteria synsepala"
"Schnella lilacina"
"Moldenhawera longipedicellata"
"Conchocarpus albiflorus"
"Cuscuta corniculata"
"Crocanthemum brasiliensis"
"Plectocephalus tweediei"
"Solanum igniferum"
"Solanum sessilantherum"
"Passiflora junqueirae"
"Chaetogastra clinopodifolia"
"Chaetogastra debilis"
"Chaetogastra gracilis"
"Chaetogastra hieracioides"
"Encyclia bicalhoi"
"Actinostemon roseliae"
"Alcantarea abacta"
"Alcantarea aurantiaca"
"Alcantarea australiana"
"Eugenia gastropogena"
"Eugenia farneyi"
"Ardisia angustifolia"
"Lepidagathis kameyamana"
"Varronia johnstoniana"
"Myriopus breviflorus"
"Solanum knappiae"
"Solanum lagoense"
"Solanum mellobarretoi"
"Commelina huntii"
"Dichorisandra sagittata"
"Pseudobombax petropolitanum"
"Hohenbergia isepponae"
"Hypericum cavernicola"
"Amorimia tumida"
"Distimake aegyptius"
"Distimake cissoides"
"Pouteria samborae"
"Pavonia gerleniae"
"Pavonia macrobracteolata"
"Vellozia filifolia"
"Sida pernambucensis"
"Peperomia bernhardiana"
"Scleria chasmema"
"Scleria didina"
"Goeppertia eximia"
"Goeppertia concinna"
"Goeppertia yoshida"
"Piptocarpha longipedunculata"
"Eugenia robustior"
"Eugenia altissima"
"Myrcia skortzoviana"
"Erythroxylum umbu"
"Merostachys ramosa"
"Ficus vermifuga"
"Meriania inflata"
"Aristolochia insolita"
"Hirtella prancei"
"Dyssochroma atlanticum"
"Porophyllum curticeps"
"Stelis concava"
"Caamembeca salicifolia"
"Hippeastrum idimae"
"Rudgea quisquiliae"
"Rudgea axilliflora"
"Rudgea agresteophila"
"Rudgea hileiabaiana"
"Mimosa barnebiana"
"Zanthoxylum unifoliolatum"
"Distimake dissectus"
"Pseudobombax majus"
"Siphocampylus baccae"
"Siphocampylus sevegnaniae"
"Stigmatodon apparicianus"
"Stigmatodon belloi"
"Stigmatodon bifidus"
"Stigmatodon brassicoides"
"Stigmatodon costae"
"Stigmatodon croceanus"
"Stigmatodon euclidianus"
"Stigmatodon fontellanus"
"Stigmatodon funebris"
"Stigmatodon gastinianus"
"Stigmatodon goniorachis"
"Stigmatodon harrylutheri"
"Stigmatodon magnibracteatus"
"Stigmatodon multifoliatus"
"Stigmatodon plurifolius"
"Stigmatodon rosulatulus"
"Stigmatodon sanctateresensis"
"Stigmatodon amadoi"
"Achyrocline citrina"
"Sida magnifolia"
"Anthurium idimae"
"Ficus latipedunculata"
"Palicourea apiculata"
"Palicourea brevicollis"
"Palicourea fissistipula"
"Palicourea forsteronioides"
"Palicourea malaneoides"
"Palicourea mamillaris"
"Palicourea minutiflora"
"Palicourea octocuspis"
"Sida gracilipes"
"Cleoserrata bahiana"
"Cleoserrata paludosa"
"Praxelis minima"
"Cordia candida"
"Begonia delicata"
"Ficus diamantina"
"Pereskia violacea"
"Chaetogastra crassifolia"
"Chaetogastra cristaensis"
"Chaetogastra riograndensis"
"Chaetogastra cordeiroi"
"Pleroma costatocalyx"
"Pleroma kollmannianum"
"Pleroma subsessile"
"Pleroma fragae"
"Pleroma leopoldinense"
"Pleroma setosociliatum"
"Pleroma ursinum"
"Aspidosperma brasiliense"
"Callitriche terrestris"
"Trigynaea flagelliflora"
"Goeppertia mendesiana"
"Goeppertia lietzei"
"Goeppertia wiotiana"
"Goeppertia kegeljani"
"Myrcia subterminalis"
"Trifolium hatschbachii"
"Homalolepis arenaria"
"Homalolepis bahiensis"
"Homalolepis cuneata"
"Homalolepis docensis"
"Homalolepis floribunda"
"Homalolepis insignis"
"Homalolepis maiana"
"Homalolepis suaveolens"
"Homalolepis subcymosa"
"Homalolepis trichilioides"
"Homalolepis cedron"
"Trattinnickia lorenziana"
"Leandra capilliflora"
"Nematanthus exsertus"
"Tarenaya curvispina"
"Tarenaya pernambucensis"
"Diospyros lasiocalyx"
"Manihot macrocarpa"
"Ichnanthus robustus"
"Kielmeyera ferruginosa"
"Chusquea kleinii"
"Dinizia jueirana"
"Tarenaya aculeata"
"Tarenaya diffusa"
"Tarenaya atropurpurea"
"Tarenaya bicolor"
"Tarenaya crenopetala"
"Tarenaya horrida"
"Tarenaya inermis"
"Tarenaya microcarpa"
"Tarenaya rosea"
"Tarenaya titubans"
"Tarenaya trachycarpa"
"Justicia rubriflora"
"Monteverdia aquifolia"
"Monteverdia ardisiifolia"
"Monteverdia basidentata"
"Monteverdia brasiliensis"
"Monteverdia cassineformis"
"Monteverdia cestrifolia"
"Monteverdia communis"
"Monteverdia comocladiiformis"
"Piper ovatum"
"Monteverdia dasyclada"
"Monteverdia distichophylla"
"Tapura zei"
"Monteverdia erythroxyla"
"Fritzschia lanceiflora"
"Fritzschia sertularia"
"Fritzschia sessilis"
"Monteverdia evonymoides"
"Eumachia depauperata"
"Eumachia hassleriana"
"Monteverdia floribunda"
"Eumachia inaequifolia"
"Monteverdia glaucescens"
"Monteverdia urbaniana"
"Cyperus brasiliensis"
"Cyperus subsquarrosus"
"Cyperus salzmannianus"
"Monteverdia subalata"
"Cyperus hortensis"
"Monteverdia schumanniana"
"Thaumatophyllum bipinnatifidum"
"Thaumatophyllum brasiliense"
"Thaumatophyllum corcovadense"
"Thaumatophyllum leal"
"Thaumatophyllum paludicola"
"Thaumatophyllum speciosum"
"Thaumatophyllum stenolobum"
"Thaumatophyllum undulatum"
"Thaumatophyllum williamsii"
"Capsicum praetermissum"
"Monteverdia samydiformis"
"Monteverdia horrida"
"Vanilla capixaba"
"Vanilla paulista"
"Vanilla arcuata"
"Lamanonia ulei"
"Miconia bradeana"
"Parasenegalia santosii"
"Guatteria capixabae"
"Tradescantia atlantica"
"Tradescantia hertweckiae"
"Myrcia unana"
"Myrcia guarujana"
"Davilla hirsuticarpa"
"Myrcia petrophila"
"Miconia goldenbergiana"
"Distimake macrocalyx"
"Euphorbia sarcoceras"
"Astraea digitata"
"Astraea gracilis"
"Begonia jaguarensis"
"Idimanthus amorphophalloides"
"Ludwigia litoranea"
"Hildaea pallens"
"Cyperus pedunculatus"
"Hildaea ruprechtii"
"Sida kranzii"
"Oedochloa grandifolia"
"Oedochloa minarum"
"Trichilia trifolia"
"Bredemeyera atlantica"
"Sorocea longipedicellata"
"Psidium rotundidiscum"
"Psidium grazielae"
"Psidium gaudichaudianum"
"Eugenia binata"
"Eugenia pithecocephala"
"Eugenia sulcatifolia"
"Piptocarpha barbata"
"Rhipsalis barthlottii"
"Monteverdia ilicifolia"
"Jarava filifolia"
"Modiolastrum palustre"
"Sisyrinchium sectiandrum"
"Monteverdia quadrangulata"
"Monteverdia patens"
"Sisyrinchium diversicarpum"
"Chusquea fruticosa"
"Chusquea imbricata"
"Pouteria citriodora"
"Noterophila bivalvis"
"Protium atlanticum"
"Monteverdia longifolia"
"Noterophila limnobios"
"Valeriana iganciana"
"Aiouea montana"
"Mimosa porrecta"
"Conchocarpus coeruleus"
"Conchocarpus ruber"
"Protium breviacuminatum"
"Protium catuaba"
"Protium occhionii"
"Dicrananthera hedyotidea"
"Myrcia longisepala"
"Myrcia rogersiana"
"Passiflora cisnana"
"Syagrus guaratingensis"
"Monteverdia megalocarpa"
"Coryanthes pilosa"
"Justicia paracambi"
"Monteverdia macrophylla"
"Monteverdia littoralis"
"Monteverdia obtusifolia"
"Begonia itingae"
"Begonia mamedeana"
"Begonia tripicoensis"
"Quararibea angustifolia"
"Quararibea similis"
"Campuloclinium scabrum"
"Heteropterys serrata"
"Coryanthes lanata"
"Myrcia ubatubana"
"Myrcia eugeniopsoides"
"Myrcia multipunctata"
"Myrcia vellozoi"
"Myrcia reitzii"
"Portulaca diegoi"
"Portulaca giuliettiae"
"Leandra capitata"
"Leandra cogniauxii"
"Leandra loligomorpha"
"Hippeastrum verdianum"
"Cololobus argenteus"
"Morilloa carassensis"
"Rudgea minutifolia"
"Begonia trevisoensis"
"Syagrus amicorum"
"Couepia oxossii"
"Griffinia meerowiana"
"Griffinia capixabae"
"Kielmeyera fatimae"
"Chionanthus parviflorus"
"Anthurium narae"
"Anthurium caparaoense"
"Anthurium erythrospadix"
"Diospyros agnitser"
"Diospyros robolot"
"Microlicia restingae"
"Evolvulus martii"
"Microtea celosioides"
"Microtea sulcicaulis"
"Fosterella bodoquenensis"
"Camonea umbellata"
"Isachne burchellii"
"Eschweilera sphaerocarpa"
"Buddleja angusticarpa"
"Buddleja bordignonii"
"Croton longicarpus"
"Sinningia hoehnei"
"Sinningia flammea"
"Sinningia stapelioides"
"Monteverdia gonoclada"
"Monteverdia fugax"
"Eugenia salacifolia"
"Passovia alternifolia"
"Cenostigma pluviosum"
"Freziera atlantica"
"Begonia langenbergiana"
"Astraea surinamensis"
"Carex regnelliana"
"Lippia diversifolia"
"Metalepis cubensis"
"Scleria georgiana"
"Catasetum ×pohlianum"
"Catasetum brevilobatum"
"Thismia panamensis"
"Begonia micheliniana"
"Begonia charlesjarosiana"
"Sida uniaristata"
"Chusquea gouveiensis"
"Chusquea parviligulata"
"Eremocaulon triramis"
"Condea petrensis"
"Solanum kollastrum"
"Eugenia ochracea"
"Campomanesia sepalifolia"
"Swartzia hilaireana"
"Athenaea angustifolia"
"Athenaea fasciculata"
"Quillaja lancifolia"
"Griffinia albolineata"
"Tarenaya longicarpa"
"Physostemon lanceolatum"
"Xylopia atlantica"
"Guatteria attenuata"
"Ouratea robusta"
"Connarus aureus"
"Connarus tomentosus"
"Lippia mantiqueirae"
"Dyckia vilsonii"
"Anthurium theofiloanum"
"Anthurium viridivinosum"
"Eryngium irgangii"
"Tanaecium kuhlmannii"
"Goeppertia insignis"
"Sinningia concinna"
"Justicia phaeocarpa"
"Myrcia gaudichaudiana"
"Myrcia maculata"
"Myrcia polygama"
"Myrcia schottii"
"Myrcia subacuminata"
"Myrcia teuscheriana"
"Begonia itaipeensis"
"Prosthechea itabirinhensis"
"Triumfetta multiglandulosa"
"Plinia silvestris"
"Plinia langsdorffii"
"Eryngium plantaginifolium"
"Pseudotrimezia juncifolia"
"Didymopanax auratus"
"Didymopanax capixabus"
"Didymopanax grandigemmus"
"Didymopanax kollmannii"
"Didymopanax racemiferus"
"Didymopanax ruschianus"
"Araeococcus lageniformis"
"Anisosperma passiflora"
"Tapura martiniae"
"Deluciris violacea"
"Pleroma ademarii"
"Pleroma alatum"
"Pleroma apparicioi"
"Pleroma clavatum"
"Pleroma axillare"
"Pleroma bahiense"
"Pleroma boudetii"
"Pleroma canescens"
"Pleroma castellense"
"Pleroma cinereum"
"Pleroma cordifolium"
"Pleroma cristatum"
"Pleroma discolor"
"Pleroma divaricatum"
"Pleroma dubium"
"Pleroma dusenii"
"Pleroma edmundoi"
"Pleroma eichleri"
"Pleroma estrellense"
"Pleroma floribundum"
"Pleroma francavillanum"
"Pleroma goldenbergii"
"Pleroma hatschbachii"
"Pleroma hirsutissimum"
"Pleroma itatiaiae"
"Pleroma kleinii"
"Pleroma kuhlmannii"
"Pleroma lilacinum"
"Pleroma limae"
"Pleroma lutzii"
"Pleroma manicatum"
"Pleroma martiusianum"
"Didymopanax calvus"
"Peperomia aggregata"
"Peperomia spiritus"
"Aspidogyne caraguatatubensis"
"Myrcia auriculata"
"Licania farinacea"
"Licania areolata"
"Leptobalanus turbinatus"
"Leptobalanus gardneri"
"Myrcia ochraciflora"
"Solanum hydroides"
"Maxillaria humilis"
"Eugenia longohypanthiata"
"Cleistes pallida"
"Karawata depressa"
"Karawata gustavoi"
"Karawata hostilis"
"Karawata multiflora"
"Karawata nigribracteata"
"Karawata prasinata"
"Karawata saxicola"
"Pleroma schenckii"
"Lepuropetalon spathulatum"
"Mandevilla alata"
"Mandevilla ibitubana"
"Guapira platystemon"
"Lantana caudata"
"Anthurium petiolicarinatum"
"Neomarica kollmannii"
"Neomarica speciosa"
"Neomarica mauroi"
"Neomarica sancti"
"Rhynchospora reitzii"
"Rhynchospora serrana"
"Miconia bahiana"
"Miconia lucenae"
"Dichorisandra striatula"
"Guapira combretiflora"
"Rhynchospora caduciglumis"
"Chamaeranthemum venosum"
"Phyllanthus longipedicellatus"
"Phyllanthus carmenluciae"
"Paepalanthus calvescens"
"Merostachys delicatula"
"Aiouea glaziovii"
"Cinnamomum pseudoglaziovii"
"Maxillaria luteograndiflora"
"Rhynchospora boeckeleriana"
"Phyllanthus eremitus"
"Phyllanthus timboënsis"
"Orthophytum roseolilacinum"
"Orthophytum vasconcelosianum"
"Orthophytum santaritense"
"Hoplocryptanthus caracensis"
"Hoplocryptanthus ferrarius"
"Hoplocryptanthus glaziovii"
"Hoplocryptanthus lavrasensis"
"Hoplocryptanthus regius"
"Hoplocryptanthus schwackeanus"
"Hoplocryptanthus tiradentesensis"
"Hoplocryptanthus vidaliorum"
"Cryptanthus cruzalmensis"
"Cryptanthus guanduensis"
"Cryptanthus santateresinhensis"
"Cryptanthus univittatus"
"Orthophytum arcanum"
"Rokautskyia aracruzensis"
"Rokautskyia caulescens"
"Rokautskyia exaltata"
"Rokautskyia fernseeoides"
"Rokautskyia latifolia"
"Rokautskyia leuzingerae"
"Rokautskyia microglazioui"
"Rokautskyia pseudoscaposa"
"Rokautskyia pseudoglazioui"
"Rokautskyia robertokautskyi"
"Rokautskyia sanctaluciae"
"Rokautskyia scaposa"
"Rokautskyia whitmanii"
"Rokautskyia odoratissima"
"Mimosa tweedieana"
"Prosopanche demogorgoni"
"Maxillaria subrepens"
"Maxillaria obtusa"
"Maxillaria macrantha"
"Maxillaria elluziae"
"Rhynchospora rupicola"
"Schinus rhoifolia"
"Pleroma cucullatum"
"Pleroma fontanae"
"Pleroma fornograndense"
"Pleroma venetiense"
"Lepidaploa aurata"
"Begonia cunhambebei"
"Begonia lorenzii"
"Begonia fimbritepala"
"Begonia vasconcelosiana"
"Myrcia carioca"
"Justicia oblongata"
"Neea pulcherrima"
"Palicourea apoda"
"Bertolonia hirsutissima"
"Bertolonia duasbocaensis"
"Bertolonia macrocalyx"
"Bertolonia ruschiana"
"Huberia sessilifolia"
"Huberia misteriosa"
"Bertolonia angustipetala"
"Bertolonia cuspidata"
"Bertolonia kollmannii"
"Bertolonia linearifolia"
"Bertolonia reginatoi"
